GI;ID;Gene.Symbol;BH.Q;ADJ.P;PER;LAG;AMP;ZT0_zsocred_iBAQ;ZT3_zscore_iBAQ;ZT6_zsocred_iBAQ;ZT9_zscore_iBAQ;ZT12_zsocred_iBAQ;ZT15_zscore_iBAQ;ZT18_zsocred_iBAQ;ZT21_zscore_iBAQ;ZT24_zsocred_iBAQ;ZT27_zscore_iBAQ;ZT30_zsocred_iBAQ;ZT33_zscore_iBAQ;ZT36_zsocred_iBAQ;ZT39_zscore_iBAQ;ZT42_zsocred_iBAQ;ZT45_zscore_iBAQ
gi22122463;GeneID:215160;Rhbdd2;1;1;22.8;19.8;0.107307446;0.8556595;-0.505309037;-0.505309037;-0.505309037;-0.505309037;2.176194725;-0.505309037;-0.505309037;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;2.474873734;-0.353553391;-0.353553391
gi28626508;GeneID:19744;Rheb;1;0.180488019;25.8;0;0.718902384;1.778142819;0.440102479;-0.079459537;0.609940749;-1.507519994;-0.828297861;-0.539797793;0.126889139;0.418896558;0.969373971;0.723884487;-1.075062279;-1.375654714;1.097607774;-1.019768221;0.260722424
gi21312218;GeneID:69159;Rhebl1;1;1;0;0;0;-0.353553391;-0.353553391;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391
gi31542143;GeneID:11848;Rhoa;1;1;19.8;5.4;0.7872308;-0.890800835;1.908097905;-0.831831739;0.592625856;-0.959462469;0.152786931;-0.523372312;0.551956663;-0.330464628;0.153850005;2.155334559;-1.008122586;0.061322404;-0.902289638;0.370533126;-0.500163242
gi6671573;GeneID:11854;Rhod;1;1;22.8;19.8;0.600642739;-0.537314945;-0.537314945;-0.537314945;-0.537314945;-0.537314945;1.423499098;-0.537314945;1.800390573;0.108433067;-0.74100404;0.95548094;-0.74100404;-0.74100404;1.96832324;-0.068221086;-0.74100404
gi9625037;GeneID:56212;Rhog;1;1;25.8;18.3;0.844501469;-0.990696902;-0.130246875;-0.985685815;0.130417959;1.663611958;-1.011889165;0.247328609;1.077160231;0.214882923;-0.00650116;-0.965088376;0.684068921;1.731516119;0.01371406;-1.596992715;-0.075599771
gi34328361;GeneID:104215;Rhoq;1;1;0;0;0;-0.353553391;-0.353553391;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391
gi31559891;GeneID:59040;Rhot1;1;0.318262216;22.8;8.4;0.537506159;-1.125065096;1.827558056;-0.343971566;0.28660651;-0.242694501;0.694095014;0.176975254;-1.27350367;0.549766445;1.903534689;0.773298014;-0.230063985;-0.534300199;-0.558943275;-1.03602408;-0.867267609
gi22122457;GeneID:214952;Rhot2;1;1;25.8;12.9;0.474460312;-1.327225395;1.527474182;-1.377386804;0.104578413;0.973289597;0.14960416;0.089339504;-0.139673658;-0.231716774;0.651496427;-0.97935733;0.150800632;1.432395185;1.019552003;-1.446710795;-0.596459349
gi150010650;GeneID:100039913;Rhox2B;1;1;0;0;0;-0.353553391;-0.353553391;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391
gi229092577;GeneID:52428;Rhpn2;1;1;19.8;8.4;2;-3.5;-3.5;-3.5;-3.5;-3.5;-3.5;-3.5;-3.5;-0.353553391;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391
gi16716495;GeneID:101489;Ric8;1;1;19.8;8.4;0.08669628;1.558011577;-0.539771702;-0.539771702;1.680618632;-0.539771702;-0.539771702;-0.539771702;-0.539771702;1.078367031;-0.521508277;-0.521508277;2.05068263;-0.521508277;-0.521508277;-0.521508277;-0.521508277
gi168480120;GeneID:78757;Rictor;1;1;19.8;13.8;0.251447638;-0.468692167;-0.468692167;-0.290891837;-0.468692167;2.447257497;-0.468692167;-0.203944593;-0.077652398;-0.534803435;-0.534803435;1.343980977;-0.534803435;1.864839631;-0.534803435;-0.534803435;-0.534803435
gi71480154;GeneID:280408;Rilp;1;1;25.8;24.3;1.137537701;-0.808945807;1.283311754;-0.865788224;-0.498357191;-0.6231985;-0.752272168;1.433290671;0.831959465;-0.403428172;2.315643379;-0.833889184;-0.441609209;0.214424149;-0.715584218;-0.161119896;0.025563151
gi191252808;GeneID:239731;Rimbp3;1;1;22.8;21.3;0.081452122;-0.525277832;1.141094038;-0.525277832;-0.525277832;-0.525277832;2.010572952;-0.525277832;-0.525277832;-0.464210109;-0.112580633;-0.464210109;-0.464210109;-0.464210109;0.002610062;2.431021115;-0.464210109
gi224967114;GeneID:74030;Rin2;1;1;0;0;0;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391
gi238624153;GeneID:217835;Rin3;1;1;25.8;15.3;0.670170273;-1.494050966;0.938227375;-1.212445403;0.60729873;0.803302298;-0.159861014;-0.529885386;1.047414365;-1.31060351;0.622852733;-1.05468128;-0.710893287;1.156465901;0.823280082;-0.52126997;0.994849331
gi62899067;GeneID:72772;Rint1;1;1;22.8;15.3;0.318363766;-0.468575061;-0.347611723;-0.264109162;-0.354126308;-0.076771282;-0.389671097;2.450442957;-0.549578324;1.48844253;-0.22477444;0.095267863;0.309673596;0.556604172;-0.660065291;0.370400716;-1.935549147
gi110625737;GeneID:66878;Riok3;0.800875825;0.034846367;22.8;3.9;0.396503456;-0.097547085;1.503215193;1.68090507;-0.617314636;-0.617314636;-0.617314636;-0.617314636;-0.617314636;1.58454723;1.595746913;-0.067186501;-0.622624241;-0.622624241;-0.622624241;-0.62261068;-0.622624241
gi34328467;GeneID:19766;Ripk1;1;1;25.8;18.3;0.377391473;-2.041064075;0.57196522;-0.134198931;0.054609187;0.220497234;-0.654493952;0.843999827;1.138685489;-1.514435582;0.374241467;-0.666533805;1.187653059;-0.295921194;0.377493106;-0.812247135;1.349750083
gi47078289;GeneID:19820;Rlim;1;1;0;0;0;-0.353553391;-0.353553391;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391
gi226423886;GeneID:66084;Rmnd1;1;1;25.8;18.3;0.837254307;-0.689990035;-0.025207154;-0.325615936;-1.436707553;0.815825385;-0.473315099;0.297962768;1.837047623;1.173316873;1.254893842;0.574603149;-0.775718027;-1.152726452;0.608460004;-0.812238484;-0.870590904
gi267844815;GeneID:68477;Rmnd5A;1;1;0;0;0;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;2.474873734;-0.353553391
gi47679097;GeneID:58809;Rnase4;1;0.180488019;22.8;11.4;0.665880732;-1.302676738;0.084394392;1.018334536;0.042725333;-0.384186446;1.515782644;0.330487249;-1.304860969;-0.766674825;0.0390746;-0.322387342;1.588239742;0.541439794;0.51979201;0.185582456;-1.785066436
gi58037175;GeneID:69724;Rnaseh2A;1;1;25.8;11.4;0.846541844;-0.47280703;-0.99437673;1.004780993;1.871707127;-0.496570608;0.175163926;-0.093520949;-0.99437673;-0.373107774;-0.487401655;-0.259650954;-0.474366354;-0.448117482;2.425163542;0.104882332;-0.487401655
gi58037097;GeneID:67153;Rnaseh2B;1;1;19.8;0;2.22045E-16;-0.353553391;-0.353553391;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-3.5;-3.5;-3.5;-3.5;-3.5;-3.5;-3.5;-3.5
gi13386102;GeneID:68209;Rnaseh2C;1;1;0;0;0;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;2.474873734;-0.353553391
gi31982957;GeneID:24014;Rnasel;1;1;0;0;0;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391
gi21311883;GeneID:68195;Rnaset2B;1;1;19.8;6.9;0.971556624;-0.394854437;1.696302599;-0.302160238;1.086494808;-0.546163718;-0.55959948;0.405314241;-1.385333776;0.479799546;1.883501213;0.523702647;-0.578552149;-0.894189008;0.003259969;-0.072773965;-1.344748253
gi7305435;GeneID:29864;Rnf11;1;1;19.8;15.3;0.090359178;-0.353553391;-0.353553391;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.086618231;-0.492701376;-0.492701376;2.39915219;0.15097292;-0.492701376;-0.492701376;-0.492701376
gi27229275;GeneID:81018;Rnf114;1;0.866497296;25.8;3.9;0.690886549;-0.077319053;2.097257442;0.621799164;-0.267742576;-0.25413349;-1.320334134;-0.469494044;-0.330033309;-1.598616565;1.063190235;0.841093999;-0.582945551;0.785516676;-0.176859765;0.718495172;-1.0498742
gi170172564;GeneID:67845;Rnf115;1;1;19.8;0;0.795692553;-0.685144675;1.458919134;-0.685144675;-0.685144675;-0.685144675;1.526669718;-0.685144675;0.440134525;-0.742259911;-0.177505971;-0.742259911;-0.742259911;1.920460947;1.016081089;-0.742259911;0.210003577
gi70778932;GeneID:75212;Rnf121;1;1;19.8;15.3;0.979129841;1.402322093;-0.896902412;-0.896902412;0.586950412;1.110540855;0.487796289;-0.896902412;-0.896902412;0.498941271;-0.973550399;-0.973550399;-0.097085565;1.855972359;0.673413182;-0.973550399;-0.010590049
gi54027904;GeneID:84585;Rnf123;1;1;22.8;16.8;0.723024973;-1.417843001;-0.075165508;-0.348735365;-0.504193682;0.702743836;-0.501447899;1.956402541;0.188239077;-1.392623579;0.789349474;0.132502147;-0.807578405;0.974040455;-0.429045557;1.45434663;-0.720991165
gi21362321;GeneID:70294;Rnf126;1;1;25.8;24.3;0.539531795;1.989347863;-0.2237561;-0.535214125;-0.467699445;-0.444278563;-0.980914062;-0.413119313;1.075633745;-0.847636662;-1.406055123;0.163925188;0.009529465;0.555466732;0.646079766;-0.818738113;1.697428747
gi6755338;GeneID:24017;Rnf13;1;0.318262216;22.8;3.9;0.0350149;-0.529497313;1.95671897;1.220264907;-0.529497313;-0.529497313;-0.529497313;-0.529497313;-0.529497313;-0.496484949;2.225683306;0.75322639;-0.496484949;-0.496484949;-0.496484949;-0.496484949;-0.496484949
gi21312628;GeneID:71956;Rnf135;1;1;19.8;0;2.22045E-16;-0.353553391;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-3.5;-3.5;-3.5;-3.5;-3.5;-3.5;-3.5;-3.5
"gi257471034;gi257471036;";"GeneID:56736;GeneID:56736;";Rnf14;0.898267811;0.049815442;22.8;6.9;0.780888144;1.134070715;0.787661343;-0.036246782;1.349436171;-0.186461573;-0.846333691;-1.319526954;-0.882599228;2.168854317;0.537000968;0.207438362;-0.458660117;-0.274784193;-0.588659983;-0.97771061;-0.613478745
gi158854033;GeneID:68031;Rnf146;1;1;19.8;18.3;2;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-3.5;-3.5;-3.5;-3.5;-3.5;-3.5;-3.5;-3.5
gi224809379;GeneID:67702;Rnf149;1;1;22.8;8.4;0.776646588;-0.659751656;0.438592482;1.950179619;-0.659751656;0.909986181;-0.659751656;-0.659751656;-0.659751656;-0.522604577;1.095994414;-0.522604577;-0.522604577;2.03963305;-0.522604577;-0.522604577;-0.522604577
gi58037503;GeneID:77733;Rnf170;1;1;0;0;0;-0.353553391;-0.353553391;-0.353553391;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391
gi47059206;GeneID:66510;Rnf181;1;0.685139985;25.8;24.3;0.489747042;0.598144547;0.313222154;-1.327754617;0.139586415;-1.061551413;0.740574698;-0.906865139;1.504643356;0.653745758;2.178246635;-0.305972923;-0.409047625;-0.258204152;-0.445082773;-1.096007019;-0.317677901
gi33563274;GeneID:19821;Rnf2;1;0.241092538;25.8;12.9;0.999315252;-0.687815578;-0.687815578;-0.687815578;-0.687815578;1.818536734;0.895111553;0.725429604;-0.687815578;-0.572179591;-0.572179591;-0.572179591;-0.572179591;1.464856337;-0.360936787;1.756978407;-0.572179591
gi253795509;GeneID:109331;Rnf20;1;1;22.8;11.4;0.02079451;-0.361703703;-0.361703703;2.474749004;-0.346632235;-0.355385301;-0.361703703;-0.332295825;-0.355324535;-1.03565763;-1.03565763;0.71719081;-0.457450723;1.032059028;-1.03565763;1.323544964;0.491628812
gi309272601;GeneID:672511;Rnf213;1;1;25.8;8.4;0.387010127;-0.846635269;0.527877763;-0.550374441;2.278322517;-0.329509485;-0.425469403;-0.387484213;-0.266727469;-0.315202335;0.306767875;-0.894861064;2.202707667;-0.309797771;0.368230869;-0.664726005;-0.693119236
gi30520119;GeneID:235315;Rnf214;0.800875825;0.034846367;25.8;19.8;0.018564791;-0.407056277;-0.335548421;-0.401749719;-0.426547955;-0.238341354;-0.393530475;2.468973757;-0.266199555;-0.36480624;-0.060837547;-0.677967483;-0.712142099;-0.63192199;-0.611624919;2.000478869;1.058821409
gi228008349;GeneID:57751;Rnf25;1;1;25.8;8.4;0.569399117;-0.646514923;0.352755027;2.293146059;0.097891402;-0.524823665;-0.646514923;-0.646514923;-0.279424052;-0.367572685;-0.355675971;-0.334324011;-0.326276071;2.474571069;-0.367572685;-0.367572684;-0.355576961
gi40254409;GeneID:268749;Rnf31;1;0.685139985;19.8;3.9;0.920702092;-0.56032643;1.020509058;-0.120762987;0.203877317;-0.332152393;-1.024605465;-1.024605465;1.838066366;0.969916993;1.490322006;-0.71091312;-1.06751712;0.436784437;-0.681866177;-1.06751712;0.6307901
gi13385490;GeneID:80751;Rnf34;1;1;0;0;0;-0.353553391;-0.353553391;-0.353553391;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391
gi229093990;GeneID:233900;Rnf40;1;1;19.8;3.9;0.719959913;0.376324948;1.673361983;-0.676180698;-0.676180698;-0.676180698;1.331216559;-0.676180698;-0.676180698;0.243824113;1.356091936;-0.774352961;-0.774352961;-0.774352961;1.685148526;-0.46995956;-0.492046132
gi6755342;GeneID:24018;Rngtt;1;0.866497296;22.8;6.9;0.884773409;-0.722996082;1.062769014;1.273475371;-0.722996082;1.278736027;-0.722996082;-0.722996082;-0.722996082;-0.6053231;2.18938249;0.528262472;-0.6053231;0.308970539;-0.6053231;-0.6053231;-0.6053231
gi285402638;GeneID:107702;Rnh1;1;1;19.8;6.9;0.759065403;-0.780591687;1.118764253;-0.432108091;1.950516757;-0.278254675;-0.126107107;-0.728434818;-0.723784631;0.204443325;1.29317853;-0.581601094;-1.20574001;0.852032968;0.664734649;-1.500419677;0.273371308
"gi13385938;gi283945577;";"GeneID:67897;GeneID:67897;";Rnmt;1;1;25.8;18.3;0.73052455;-0.733838137;-0.783097242;-0.557208938;-0.177660233;1.702792655;0.26883099;-0.976863383;1.257044289;-0.762943971;-0.172751727;-0.464864248;-1.078673994;1.479096725;0.276780769;-0.752431285;1.475787732
gi227499103;GeneID:215615;Rnpep;1;1;25.8;8.4;0.686477711;-1.789892016;1.326042734;-0.752405707;0.204191553;1.127500708;0.22333484;-0.329961789;-0.008810322;0.038838491;1.904151481;0.226941688;-1.048032793;0.701256453;-0.015096117;-1.123456012;-0.68460319
gi121674799;GeneID:19826;Rnps1;1;1;25.8;2.4;0.70923949;-0.565066356;0.5976165;1.710878077;-1.147211171;-0.0743522;0.960903061;-0.902929595;-0.579838316;0.2703173;1.373374726;-0.970584459;-0.883669434;1.558125924;-0.470179688;-0.815612309;-0.061772059
gi6677759;GeneID:19877;Rock1;1;1;22.8;5.4;0.566150641;0.999040008;-0.08002819;-0.6486261;2.035374294;-0.518562738;-0.841894824;-0.411179099;-0.534123352;0.19680865;0.282834118;-0.485301351;2.255549996;-0.711806343;-0.147641438;-0.517577483;-0.87286615
gi134949013;GeneID:19878;Rock2;1;1;25.8;8.4;0.389516344;-1.303332438;1.165046292;0.209696534;-1.316508988;1.090310164;-0.723892111;0.254966541;0.623714006;-0.344215933;1.387194153;-0.346769787;-0.118469492;1.543650773;-1.347007167;0.016419485;-0.790802031
"gi255003709;gi30039680;";"GeneID:230257;GeneID:230257;";Rod1;1;1;19.8;6.9;0.820055964;-1.538828411;0.556885841;1.933565115;-0.307610195;0.26782689;-0.101147175;-0.207843639;-0.602848425;0.071382619;1.371171328;0.423141491;-1.911828091;0.129209993;0.345051605;-0.93975563;0.511626685
gi255958215;GeneID:67067;Romo1;1;0.685139985;25.8;2.4;0.331824274;-1.146470947;0.420569587;2.128533961;0.090221474;-0.521528575;-0.819731651;-0.160904124;0.009310274;1.653583459;0.771243753;-0.214107557;-0.052387581;-0.107585318;0.207597224;-1.842449053;-0.415894926
gi188536040;GeneID:19885;Rorc;1;1;0;0;0;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;2.474873734
gi19526820;GeneID:19889;Rp2H;1;1;22.8;0;0.889238908;-0.695717326;1.385746998;-0.695717326;-0.695717326;-0.695717326;-0.695717326;1.530983233;0.561856398;-0.572870582;2.175206219;-0.572870582;-0.572870582;-0.572870582;-0.572870582;0.786225248;-0.097078555
gi18390321;GeneID:68275;Rpa1;1;1;25.8;18.3;0.755873129;0.515054767;-1.184539447;-0.677609808;-0.298503289;0.580909482;-1.265453299;0.910396667;1.419744925;-0.02647294;2.054378403;-0.953409845;-0.277184769;0.042139387;-0.604740445;-0.953409845;0.718700053
gi110625961;GeneID:19891;Rpa2;1;1;22.8;8.4;0.593157377;-1.439890994;0.745594605;0.168925509;-1.439890994;1.083957059;0.184509105;-0.290825136;0.987620846;-1.230501908;0.628932138;1.020173862;-1.230501908;1.469233422;-0.610976127;-0.057867554;0.011508077
gi13386122;GeneID:68240;Rpa3;1;0.97585605;22.8;8.4;0.68853127;-1.491953629;0.938350433;-0.776434745;1.649266704;-0.607939888;0.423335525;-0.14723568;0.01261128;-1.375845226;0.960476746;1.157749319;0.728014565;-0.303037681;0.496436432;-1.375845226;-0.287948929
"gi356991226;gi58037173;";"GeneID:69723;GeneID:69723;";Rpain;1;1;19.8;8.4;0.378346287;-3.5;-3.5;-3.5;-3.5;-3.5;-3.5;-3.5;-3.5;-0.119286729;0.062178186;-0.472884265;-0.472884265;2.421529869;-0.472884265;-0.472884265;-0.472884265
gi13386276;GeneID:71919;Rpap3;1;0.415393267;22.8;3.9;0.634603867;-0.652911057;1.076079337;2.011796317;-0.717051913;-0.380532106;-0.720255444;-0.320357499;-0.296767636;0.240263973;-0.000506927;1.729195477;-1.05537126;0.06084593;-1.023446911;-0.920476966;0.969496684
gi27532955;GeneID:66646;Rpe;1;1;25.8;8.4;0.327533236;-0.452544064;1.402952471;0.471939691;-1.077515209;0.058030178;0.667855802;0.564764152;-1.635483021;-0.68663028;1.937217246;-0.614712423;-0.199599281;-0.336634559;-0.36599889;1.151821722;-0.885463535
gi94536844;GeneID:19895;Rpia;1;1;25.8;24.3;0.620406761;0.878021036;0.138077187;0.116086888;-1.036677881;0.276010495;-1.036677881;1.701838037;-1.036677881;-0.570389353;-0.429644897;-0.000724013;-0.592308108;0.500074238;-0.592308108;2.27760835;-0.592308108
gi16418339;GeneID:110954;Rpl10;1;1;22.8;0;0.67357203;-1.205081291;0.487674171;-0.79833966;-0.027252815;-0.269242749;-0.614057759;0.413512831;2.012787272;0.274498228;2.021575815;-0.372596919;-1.115724185;0.62756922;-0.967415968;-0.147327048;-0.320579143
gi255003735;GeneID:19896;Rpl10A;1;1;19.8;8.4;0.685369317;-0.653150222;-0.322477747;0.04585595;-0.374103424;2.020425017;-1.378873813;0.580761606;0.081562633;1.037317482;0.646780837;1.656809268;-0.919777474;-0.485017405;-0.19053822;-0.628269764;-1.117304724
gi13385408;GeneID:67025;Rpl11;0.898267811;0.049815442;22.8;19.8;0.507126459;0.454574815;0.012651131;-0.43591965;-0.99952213;-0.054233686;-0.841621751;2.188117229;-0.324045958;-0.08932547;-0.293536901;-0.651159724;-1.750224519;0.807011505;0.145908562;1.646801721;0.184524826
gi160333553;GeneID:269261;Rpl12;1;1;19.8;5.4;0.666458735;-0.809580718;-0.121381588;0.798047918;1.650007692;-1.390717383;0.102303193;-0.82135153;0.592672415;-0.71902551;1.034801245;-0.398763514;-1.569502045;1.637983276;-0.261946237;0.134941952;0.141510833
gi33186863;GeneID:270106;Rpl13;1;1;22.8;9.9;0.303347735;-2.282065205;0.305286674;0.517497807;-0.278493184;0.947441052;0.357146903;-0.125892439;0.559078392;-0.266316098;0.381418453;0.959478479;-1.915378869;0.997433995;-0.463403135;0.838091717;-0.531324542
gi31981945;GeneID:22121;Rpl13A;1;0.070160199;25.8;15.3;0.869953934;-1.308045353;-0.354952974;-0.605726119;-0.119127442;-0.03636196;-0.534222337;1.723187596;1.235248588;-0.703712698;-1.328841228;-0.350987747;-0.575834581;0.153203202;1.022244333;1.793223487;-0.009294768
gi13385472;GeneID:67115;Rpl14;1;0.866497296;22.8;21.3;0.425045588;-0.832363648;0.104063803;0.768584817;-1.057869469;0.220720941;-1.432381739;1.088848876;1.140396419;-0.447737602;0.432035546;-0.433635583;-1.769651236;0.598318842;-0.628279606;1.20051122;1.04843842
gi13385036;GeneID:66480;Rpl15;1;1;19.8;2.4;0.708984952;-0.948266994;1.705712091;-0.113886718;-1.553357783;0.022845656;-0.203267912;0.799388222;0.290833438;-0.019002299;1.678679178;-0.502320875;-1.460572036;-0.123773662;0.803824024;0.54083696;-0.91767129
gi83699424;GeneID:19899;Rpl18;0.710419025;0.023994979;19.8;2.4;1.244622739;-0.434104807;0.829272985;0.457362605;-0.729599101;-0.93470186;-1.414101254;0.9869155;1.238955932;1.607196116;0.093036547;-0.932795616;-1.472489405;-0.154432377;0.943616151;0.43339843;-0.517529845
gi58037465;GeneID:76808;Rpl18A;1;1;25.8;0;1.149483089;0.368104394;1.289702233;0.261652475;-1.343388749;0.664173105;-1.104263541;-0.978550995;0.842571078;0.812682479;0.89851987;-0.596235694;-2.013983268;0.990961248;-0.315501183;0.195592562;0.027963987
"gi226958653;gi226958657;";"GeneID:19921;GeneID:19921;";Rpl19;1;1;19.8;6.9;0.772756763;-1.705603677;1.496924005;0.544261135;-0.17400401;-0.141044418;-0.655589473;0.977943852;-0.342887414;0.948834891;-0.612760583;1.809433769;-0.727727897;-0.296086692;-1.261054627;0.41097333;-0.27161219
gi31560385;GeneID:19933;Rpl21;1;1;25.8;11.4;0.987177517;-0.575986719;-0.775670447;1.852083408;0.867874089;-0.378597026;0.534257545;-1.14483882;-0.379122029;-0.623537564;0.872308091;0.110935287;-1.510332134;1.459371559;0.77581016;-0.197972059;-0.88658334
gi6677775;GeneID:19934;Rpl22;1;1;25.8;11.4;0.880925824;-0.534077494;-0.827363785;0.715977563;2.013098329;-0.64870208;0.520364619;-0.567116678;-0.672180475;-0.06366809;-0.28592744;-0.668033364;-0.602653479;2.190306773;-0.684101404;-0.58824702;0.702324023
gi13386010;GeneID:68028;Rpl22L1;1;1;25.8;5.4;0.988751265;0.085478122;1.448528051;0.738316474;0.787126852;-1.373882361;-0.502286886;-1.258670539;0.075390286;-0.52990865;1.489771513;-0.523513097;-1.26013921;0.989394445;0.88452327;-0.928234941;-0.121893331
gi46430508;GeneID:268449;Rpl23A;1;1;22.8;0;0.971530354;-0.556652009;-0.219762483;-0.120780179;-0.755231352;-0.993682766;-0.457614278;1.699367538;1.404355528;0.905087562;1.164589161;-0.198636468;-1.147517572;0.247978487;-1.073192699;1.111479793;-1.009788263
gi6677777;GeneID:19941;Rpl26;1;1;25.8;18.3;0.544629147;-0.594457494;-0.630377134;-0.25193989;-0.918833969;2.244710587;-0.266681888;-0.059988916;0.477568704;-1.011753492;-0.351903591;0.652930046;-0.271480346;0.209567983;-1.072895105;2.030575462;-0.185040957
gi8567400;GeneID:19942;Rpl27;1;0.241092538;22.8;18.3;0.96867318;-0.437907831;-0.258214706;-1.072341927;-0.05496033;-0.782213704;-0.227576261;2.091671038;0.741543721;-0.340638612;-0.634568549;-0.355868415;-1.06775649;1.210098596;0.993876164;1.268630753;-1.073773446
gi31560517;GeneID:26451;Rpl27A;1;1;22.8;16.8;0.622975672;-2.058965971;0.22877089;0.216008842;-0.388541911;1.080522633;-0.45604283;0.3846493;0.993599046;-0.676364239;0.214006642;0.799856921;-1.179908082;1.152863014;-0.103227301;1.142090719;-1.349317674
gi6677779;GeneID:19943;Rpl28;1;0.097422033;19.8;2.4;0.638382084;1.179720845;1.227351623;0.087858466;0.154932004;-1.62557461;-0.357253247;0.400496455;-1.067531537;-0.079072984;-0.026755457;-0.318485135;-1.369130261;-0.929564058;0.063734545;1.88328925;0.7759841
gi255308899;GeneID:27367;Rpl3;1;1;19.8;3.9;0.557379819;0.401689825;0.348022718;1.045249366;-0.565610743;1.291892215;-1.375030171;-1.31082874;0.164615529;-0.495762267;-0.841579252;-0.808243656;-1.284016366;0.916593194;0.29407306;1.531100985;0.687834302
gi25742730;GeneID:19951;Rpl32;1;0.415393267;0;0;0;1.628613425;-0.540056223;-0.540056223;-0.540056223;-0.540056223;-0.540056223;-0.540056223;1.611723912;1.908171366;-0.532574037;-0.532574037;-0.532574037;-0.532574037;-0.532574037;-0.532574037;1.287272857
gi55742885;GeneID:68436;Rpl34;1;1;25.8;18.3;0.230217097;-0.828590935;-0.015011367;1.077554425;-1.06958178;0.981692004;-1.022774454;1.336683434;-0.459971325;-0.599136011;-0.343350052;-0.341587362;-0.760285083;0.683436679;-1.295653322;1.050859695;1.605715456
